Seed,ModelName,Dataset,Strategy,CopulaRuntime,CopulaMemoryUsed,IBSUncensTime,IBSIPCWTime,IBSIPCW_CoxPHTime,IBSIndepBGTime,IBSIndepBGUWTime,IBSDepBGTime,IBSDepBGUWTime
0,coxph,whas,top_10,0.0,0.0,0.0059871673583984,0.0061712265014648,0.0103392601013183,0.0068273544311523,0.0068020820617675,0.0065915584564208,0.0067381858825683
0,gbsa,whas,top_10,0.0,0.0,0.0059351921081542,0.0088653564453125,0.0099680423736572,0.006688117980957,0.0067236423492431,0.0065724849700927,0.0066711902618408
0,rsf,whas,top_10,0.0,0.0,0.0058495998382568,0.0060489177703857,0.0097017288208007,0.0066518783569335,0.0066993236541748,0.006617784500122,0.006829023361206
0,deepsurv,whas,top_10,0.0,0.0,0.0056469440460205,0.0058410167694091,0.0107181072235107,0.0066304206848144,0.0067238807678222,0.0065534114837646,0.0066354274749755
0,mtlr,whas,top_10,0.0,0.0,0.0057988166809082,0.0060236454010009,0.0096921920776367,0.0067560672760009,0.0066363811492919,0.0064601898193359,0.0066347122192382
0,coxph,whas,random_25,0.0,0.0,0.0058333873748779,0.0060346126556396,0.009732961654663,0.0066027641296386,0.0065481662750244,0.0063889026641845,0.0065414905548095
0,gbsa,whas,random_25,0.0,0.0,0.005857229232788,0.0060305595397949,0.0097341537475585,0.0065021514892578,0.0065515041351318,0.0063433647155761,0.0065245628356933
0,rsf,whas,random_25,0.0,0.0,0.0058057308197021,0.0059962272644042,0.0120761394500732,0.0066840648651123,0.0065701007843017,0.0063915252685546,0.0065410137176513
0,deepsurv,whas,random_25,0.0,0.0,0.0057034492492675,0.0058314800262451,0.0095345973968505,0.0064523220062255,0.0065383911132812,0.0063507556915283,0.0064465999603271
0,mtlr,whas,random_25,0.0,0.0,0.0056571960449218,0.0058388710021972,0.0095827579498291,0.0065164566040039,0.0066664218902587,0.006439208984375,0.0065858364105224
0,coxph,employee,original,0.0,0.0,0.1089310646057128,0.1097967624664306,0.1155102252960205,0.1096251010894775,0.1107940673828125,0.1099336147308349,0.1101317405700683
0,gbsa,employee,original,0.0,0.0,0.1098017692565918,0.1111161708831787,0.1175124645233154,0.112548828125,0.1155991554260253,0.111318826675415,0.1121497154235839
0,rsf,employee,original,0.0,0.0,0.1095860004425048,0.111283540725708,0.1168878078460693,0.1110854148864746,0.1117668151855468,0.111124038696289,0.1119170188903808
0,deepsurv,employee,original,0.0,0.0,0.1084017753601074,0.1093058586120605,0.1156415939331054,0.1096546649932861,0.111391544342041,0.1106812953948974,0.1098833084106445
0,mtlr,employee,original,0.0,0.0,0.1099207401275634,0.1096773147583007,0.1180286407470703,0.1109406948089599,0.111659288406372,0.1110143661499023,0.1119568347930908
0,coxph,employee,top_5,0.0,0.0,0.1067807674407959,0.1067202091217041,0.1128146648406982,0.1079435348510742,0.1084222793579101,0.1076211929321289,0.1082236766815185
0,gbsa,employee,top_5,0.0,0.0,0.1101720333099365,0.1098453998565673,0.1147122383117675,0.1093673706054687,0.1102237701416015,0.1113905906677246,0.1117582321166992
0,rsf,employee,top_5,0.0,0.0,0.1099317073822021,0.1109249591827392,0.1149539947509765,0.1100428104400634,0.11061692237854,0.1106104850769043,0.1116321086883544
